6 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,6 ;
6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ;
------------------------------------------------------------
6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ;
6 ,8 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,8 ,6 ;
6 ,7 ,9 ,7 ,7 ,7 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,7 ,7 ,7 ,9 ,7 ,6 ;
6 ,7 ,7 ,8 ,7 ,7 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,7 ,7 ,8 ,7 ,7 ,6 ;
6 ,7 ,7 ,7 ,8 ,7 ,7 ,7 ,7 ,6 ,6 ,7 ,7 ,7 ,7 ,8 ,7 ,7 ,7 ,6 ;
6 ,7 ,7 ,7 ,7 ,8 ,7 ,7 ,7 ,6 ,6 ,7 ,7 ,7 ,8 ,7 ,7 ,7 ,7 ,6 ;
6 ,7 ,8 ,6 ,7 ,7 ,8 ,8 ,8 ,9 ,9 ,8 ,8 ,8 ,7 ,7 ,6 ,8 ,7 ,6 ;
6 ,7 ,8 ,6 ,7 ,7 ,8 ,8 ,7 ,77,76,7 ,8 ,8 ,7 ,7 ,6 ,8 ,7 ,6 ;
6 ,7 ,8 ,6 ,7 ,7 ,8 ,7 ,8 ,88,90,8 ,7 ,8 ,7 ,7 ,6 ,8 ,7 ,6 ;
6 ,7 ,6 ,9 ,6 ,7 ,9 ,70,90,8 ,8 ,70,73,9 ,7 ,6 ,9 ,6 ,7 ,6 ;
6 ,7 ,6 ,9 ,6 ,7 ,9 ,83,88,8 ,8 ,90,72,9 ,7 ,6 ,9 ,6 ,7 ,6 ;
6 ,7 ,8 ,6 ,7 ,7 ,8 ,7 ,8 ,72,90,8 ,7 ,8 ,7 ,7 ,6 ,8 ,7 ,6 ;
6 ,7 ,8 ,6 ,7 ,7 ,8 ,8 ,7 ,71,94,7 ,8 ,8 ,7 ,7 ,6 ,8 ,7 ,6 ;
6 ,7 ,8 ,6 ,7 ,7 ,8 ,8 ,8 ,9 ,9 ,8 ,8 ,8 ,7 ,7 ,6 ,8 ,7 ,6 ;
6 ,7 ,7 ,7 ,7 ,8 ,7 ,7 ,7 ,6 ,6 ,7 ,7 ,7 ,8 ,7 ,7 ,7 ,7 ,6 ;
6 ,7 ,7 ,7 ,8 ,7 ,7 ,7 ,7 ,6 ,6 ,7 ,7 ,7 ,7 ,8 ,7 ,7 ,7 ,6 ;
6 ,7 ,7 ,8 ,7 ,7 ,7 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,7 ,7 ,8 ,7 ,7 ,6 ;
6 ,7 ,9 ,7 ,7 ,7 ,7 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,7 ,7 ,7 ,9 ,7 ,6 ;
6 ,8 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,8 ,6 ;
6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ;
------------------------------------------------------------
6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ;
6 ,9 ,7 ,7 ,7 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,9 ,6 ;
6 ,8 ,8 ,7 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,8 ,7 ,6 ;
6 ,8 ,6 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,6 ;
6 ,8 ,6 ,7 ,9 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,9 ,7 ,6 ,7 ,6 ;
6 ,8 ,6 ,7 ,8 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,8 ,7 ,6 ,8 ,6 ;
6 ,8 ,6 ,7 ,8 ,7 ,8 ,8 ,8 ,8 ,7 ,7 ,7 ,8 ,7 ,8 ,7 ,6 ,8 ,6 ;
6 ,8 ,6 ,7 ,8 ,7 ,8 ,70,8 ,8 ,7 ,7 ,8 ,7 ,7 ,8 ,7 ,6 ,8 ,6 ;
6 ,8 ,6 ,7 ,8 ,7 ,8 ,8 ,85,8 ,7 ,9 ,7 ,7 ,7 ,8 ,7 ,6 ,8 ,6 ;
6 ,8 ,6 ,7 ,8 ,7 ,8 ,8 ,8 ,9 ,7 ,7 ,7 ,7 ,7 ,8 ,7 ,6 ,8 ,6 ;
6 ,8 ,6 ,7 ,8 ,7 ,7 ,7 ,7 ,7 ,9 ,8 ,8 ,8 ,7 ,8 ,7 ,6 ,8 ,6 ;
6 ,8 ,6 ,7 ,8 ,7 ,7 ,7 ,9 ,7 ,8 ,71,8 ,8 ,7 ,8 ,7 ,6 ,8 ,6 ;
6 ,8 ,6 ,7 ,8 ,7 ,7 ,8 ,7 ,7 ,8 ,8 ,94,8 ,7 ,8 ,7 ,6 ,8 ,6 ;
6 ,8 ,6 ,7 ,8 ,7 ,8 ,7 ,7 ,7 ,8 ,8 ,8 ,8 ,7 ,8 ,7 ,6 ,8 ,6 ;
6 ,8 ,6 ,7 ,8 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,8 ,7 ,6 ,8 ,6 ;
6 ,7 ,6 ,7 ,9 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,8 ,9 ,7 ,6 ,8 ,6 ;
6 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,6 ,8 ,6 ;
6 ,7 ,8 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,7 ,8 ,8 ,6 ;
6 ,9 ,8 ,8 ,8 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,9 ,6 ;
6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ;
------------------------------------------------------------
6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ;
6 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,8 ,8 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,6 ;
6 ,7 ,9 ,7 ,9 ,7 ,9 ,7 ,9 ,7 ,7 ,9 ,7 ,9 ,7 ,9 ,7 ,9 ,7 ,6 ;
6 ,7 ,6 ,7 ,6 ,7 ,6 ,8 ,6 ,9 ,7 ,6 ,8 ,6 ,7 ,6 ,8 ,6 ,7 ,6 ;
6 ,7 ,6 ,8 ,6 ,7 ,6 ,8 ,6 ,7 ,7 ,6 ,8 ,6 ,7 ,6 ,8 ,6 ,7 ,6 ;
6 ,7 ,6 ,8 ,6 ,7 ,6 ,8 ,6 ,7 ,9 ,6 ,8 ,6 ,7 ,6 ,8 ,6 ,7 ,6 ;
6 ,7 ,6 ,8 ,6 ,7 ,6 ,8 ,6 ,7 ,7 ,6 ,8 ,6 ,7 ,6 ,8 ,6 ,7 ,6 ;
6 ,7 ,6 ,8 ,6 ,8 ,6 ,8 ,6 ,9 ,7 ,6 ,8 ,6 ,8 ,6 ,8 ,6 ,7 ,6 ;
6 ,7 ,6 ,8 ,6 ,8 ,6 ,8 ,9 ,7 ,7 ,9 ,8 ,6 ,8 ,6 ,8 ,6 ,7 ,6 ;
6 ,7 ,7 ,7 ,7 ,8 ,7 ,7 ,7 ,7 ,8 ,7 ,7 ,7 ,8 ,7 ,7 ,7 ,7 ,6 ;
6 ,7 ,94 ,7 ,7 ,8 ,7 ,7 ,7 ,8 ,7 ,7 ,7 ,7 ,8 ,7 ,7 ,7 ,7 ,6 ;
6 ,7 ,6 ,8 ,6 ,8 ,6 ,8 ,9 ,7 ,7 ,9 ,8 ,6 ,8 ,6 ,8 ,6 ,7 ,6 ;
6 ,7 ,6 ,8 ,6 ,8 ,6 ,8 ,6 ,7 ,9 ,6 ,8 ,6 ,8 ,6 ,8 ,6 ,7 ,6 ;
6 ,7 ,6 ,8 ,6 ,7 ,6 ,8 ,6 ,7 ,7 ,6 ,8 ,6 ,7 ,6 ,8 ,6 ,7 ,6 ;
6 ,7 ,6 ,8 ,6 ,7 ,6 ,8 ,6 ,9 ,7 ,6 ,8 ,6 ,7 ,6 ,8 ,6 ,7 ,6 ;
6 ,7 ,6 ,8 ,6 ,7 ,6 ,8 ,6 ,7 ,7 ,6 ,8 ,6 ,7 ,6 ,8 ,6 ,7 ,6 ;
6 ,7 ,6 ,8 ,6 ,7 ,6 ,8 ,6 ,7 ,9 ,6 ,8 ,6 ,7 ,6 ,8 ,6 ,7 ,6 ;
6 ,7 ,9 ,7 ,9 ,7 ,9 ,7 ,9 ,7 ,7 ,9 ,7 ,9 ,7 ,9 ,7 ,9 ,7 ,6 ;
6 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,8 ,8 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,7 ,6 ;
6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ;
------------------------------------------------------------
